gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE95315,GSM2503093,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503094,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503095,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503096,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503097,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503098,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503099,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503100,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503101,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503102,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503103,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503104,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503105,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503106,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503107,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503108,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503109,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503110,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503111,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503112,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503113,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503114,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503115,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503116,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503117,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503118,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503119,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503120,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503121,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503122,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503123,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503124,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503125,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503126,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503127,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503128,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503129,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503130,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503131,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503132,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503133,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503134,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503135,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503136,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503137,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503138,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503139,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503140,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503141,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503142,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503143,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503144,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503145,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503146,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503147,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503148,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503149,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503150,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503151,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503152,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503153,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503154,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503155,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503156,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503157,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503158,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503159,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503160,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503161,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503162,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503163,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503164,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503165,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503166,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503167,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503168,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503169,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503170,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503171,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503172,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503173,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503174,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503175,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503176,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503177,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503178,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503179,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503180,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503181,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503182,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503183,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503184,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503185,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503186,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503187,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503188,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503189,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503190,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503191,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503192,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503193,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503194,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503195,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503196,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503197,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503198,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503199,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503200,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503201,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503202,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503203,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503204,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503205,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503206,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503207,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503208,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503209,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503210,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503211,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503212,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503213,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503214,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503215,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503216,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503217,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503218,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503219,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503220,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503221,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503222,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503223,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503224,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503225,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503226,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503227,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503228,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503229,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503230,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503231,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503232,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503233,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503234,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503235,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503236,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503237,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503238,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503239,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503240,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503241,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503242,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503243,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503244,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503245,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503246,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503247,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503248,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503249,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503250,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503251,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503252,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503253,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503254,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503255,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503256,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503257,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503258,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503259,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503260,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503261,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503262,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503263,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503264,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503265,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503266,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503267,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503268,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503269,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503270,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503271,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503272,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503273,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503274,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503275,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503276,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503277,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503278,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503279,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503280,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503281,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503282,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503283,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503284,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503285,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503286,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503287,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503288,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503289,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503290,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503291,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503292,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503293,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503294,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503295,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503296,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503297,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503298,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503299,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503300,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503301,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503302,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503303,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503304,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503305,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503306,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503307,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503308,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503309,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503310,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503311,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503312,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503313,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503314,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503315,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503316,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503317,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503318,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503319,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503320,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503321,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503322,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503323,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503324,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503325,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503326,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503327,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503328,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503329,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503330,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503331,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503332,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503333,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503334,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503335,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503336,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503337,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503338,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503339,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503340,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503341,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503342,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503343,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503344,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503345,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503346,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503347,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503348,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503349,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503350,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503351,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503352,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503353,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503354,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503355,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503356,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503357,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503358,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503359,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503360,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503361,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503362,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503363,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503364,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503365,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503366,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503367,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503368,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503369,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503370,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503371,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503372,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503373,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503374,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503375,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2503376,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
