gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,developmental_stage,tissue
GSE140883,GSM4195054,Auditory cortex,Mus musculus,NONE,mixed sample (non-demultiplexed),Auditory cortex
